Netflix Id,Title,Imdb Rating,Release Year,Netflix Original,Episode Count,Season Count,Maturity,Maturity Level,Maturity Detail,Image,Movie Type,Imdb Id,Last Day To Watch,Genres,Last Fetch
81442520,Tokyo Revengers,8.1,2021,False,24.0,1.0,18+,1000,"violence, suicide",https://occ-0-58-395.1.nflxso.net/dnm/api/v6/X194eJsgWBDE2aQbaNdmCXGUP-Y/AAAABUW8Mood57Bjc6S26EW0rX2coH_EZxcSkS00yFnQ5FOnfZZAv7ogFwz7ZopsumQhKLhzR_rC6p_Kkq-KeQECoidr5IQcPEjBCRg.webp?r=164,TV Series,tt13196080,,"Animation,Action,Drama",2023-03-15
81453003,How I Became a Superhero,,2021,True,,,13+,80,,https://occ-0-58-395.1.nflxso.net/dnm/api/v6/X194eJsgWBDE2aQbaNdmCXGUP-Y/AAAABdn8hSNb90EVqcjeVI5_xLm7990cICs2SqWk8ZMMx5WcvffBt2tQZ3-KPH_ELRsy9Mbl8esVI4KlvcqQA5mBY6-4an9MsXO6CzqKZf8T-t0j9GbWDBPWc-SYcdwAfVj4vvsp.jpg?r=eb6,Movie,,,,
81481766,Legend of the Demon Cat,6.2,2017,False,,,16+,110,,https://occ-0-58-395.1.nflxso.net/dnm/api/v6/X194eJsgWBDE2aQbaNdmCXGUP-Y/AAAABed_FUbqrTY68rwDkdUCNDFQz_fO6gwYyCwBzp23KcjpkGVZuojxLyobmtbQ0qXGZQmF890rIP8zNfcr095aEixzM8juV-o1kIk.webp?r=e3c,Movie,tt6157626,,"Adventure,Drama,Family",2023-03-15
81482616,Couple on the Backtrack,,2017,False,12.0,1.0,16+,110,suicide,https://occ-0-58-395.1.nflxso.net/dnm/api/v6/X194eJsgWBDE2aQbaNdmCXGUP-Y/AAAABRvUkamk-mXvl2EyU6DysOYz50yYKhSxeLvMUvduzLIPkL4Xr6cm6F7ulAhEqMZ6WR_ULx2XBw-WhiedpkTjoXhGo_lADaExGkI.webp?r=0d7,TV Series,,,,2023-03-15
81486372,Our Beloved Summer,,2021,True,16.0,1.0,13+,80,,https://occ-0-58-395.1.nflxso.net/dnm/api/v6/X194eJsgWBDE2aQbaNdmCXGUP-Y/AAAABazIC2yCww6AhdrOAKQz1GDFFkRC9v9uzzVrXyXjgwXHkhgFM5FfUjolAr81ySC_pBHO1u2VtF50jZshvB26GOY-LzC9k98hCKq3MOvZqPtdWWvDtPb061qRBrvYBwnIkN-S.jpg?r=67b,TV Series,,,,
81557992,Attack on Titan OAD Series,,2013,False,8.0,1.0,18+,1000,"violence, self-harm",https://occ-0-58-395.1.nflxso.net/dnm/api/v6/X194eJsgWBDE2aQbaNdmCXGUP-Y/AAAABbPTmAsh5GptxzjNbIdUufA6nU4Wo88MPgoOzhexWqqT2naQLySi_CniGIpl0nK0O9cDYUzgWq6D1aQCAL73M_hoUruTP6CWaE4.webp?r=28e,TV Series,,,,2023-03-15
70205012,Naruto,,2006,False,220.0,9.0,16+,110,,https://occ-0-58-395.1.nflxso.net/dnm/api/v6/X194eJsgWBDE2aQbaNdmCXGUP-Y/AAAABTvqllg5Y66HHl6EeTuzL9MGXF2w11Zd3IxhQz2O7DkQY55UaHADxO2EUYASlggL9b_9nRepZu-X5Y5MBaA9XzE1vOFE-2O_CUU.webp?r=f87,TV Series,,,,2023-03-15
80122759,Death Note,9.0,2017,True,,,18+,1000,"violence, sex, language",https://occ-0-58-395.1.nflxso.net/dnm/api/v6/X194eJsgWBDE2aQbaNdmCXGUP-Y/AAAABbX8VnNz0d7n2w6Ev5YNZP76wkus-0nwrMCotocwEtcuB3phiCPrpyWdtdBFl2U-nn2fFC7DRcM2RdQ3zSer6NFJgBuyn5EjpwBhK6ndus8Dt_R-Ro0fJcHNsJCDOC74tSDo.jpg?r=0df,Movie,tt0877057,,"Animation,Crime,Drama",
70259456,The Thieves,6.8,2012,False,,,16+,110,language,https://occ-0-58-395.1.nflxso.net/dnm/api/v6/X194eJsgWBDE2aQbaNdmCXGUP-Y/AAAABQr3hgsb4IC54i7l6jLP3y0cZui5cMWRluyMNeOP37QgUkVHBzrZ2YLt3N5f4DS6NM-DqnGsoXj2mWVvxZsZEVVqDXxrucoLu8c.webp?r=f6c,Movie,tt2330866,,"Action,Comedy,Crime",2023-03-15
80002479,Peaky Blinders,,2022,True,36.0,6.0,18+,1000,"violence, sex, nudity, language, substances, suicide",https://occ-0-58-395.1.nflxso.net/dnm/api/v6/X194eJsgWBDE2aQbaNdmCXGUP-Y/AAAABatoHZexEhYpr6Fn-RbAyAYmoQ-KIrpGozj7JSnxLi36EgLUszbg7YM-RyJLLhCtY54-kc2CcX9BgLG4EkOAa0uUDZz7OXsXbvzJKb4cQhO6EWTcy8iJn6ulFHOqIHxmf2ubZA6rzrEiZZ2mOCclBqOa41_KrE6amkZAEQ.jpg?r=a07,TV Series,,,,
81249833,VINLAND SAGA,8.8,2019,False,24.0,1.0,16+,110,"violence, substances",https://occ-0-58-395.1.nflxso.net/dnm/api/v6/X194eJsgWBDE2aQbaNdmCXGUP-Y/AAAABVXnSi_q2NwuZbddes7RLk_SQbTp9dA7y7O44hpiKu3U5I3sneJD8CHezBeeM_VkCZfP90P6__PK1whWAjXfMy_YNCRa8ir5mtQ.webp?r=a1e,TV Series,tt10233448,,"Animation,Action,Adventure",2023-03-15
60024942,Catch Me If You Can,,2002,False,,,16+,110,sex,https://occ-0-58-395.1.nflxso.net/dnm/api/v6/X194eJsgWBDE2aQbaNdmCXGUP-Y/AAAABc5vmCL7E5e5cy5h0eke8JoMxx6MARkarNKMN-po-Zh7dW0ybHyNYb6G7udXC4oDllBpB1ir16q4z66_Jkc8Z0736d9XgBRDMz8.webp?r=985,Movie,,,,2023-03-15
70100380,The Curious Case of Benjamin Button,,2008,False,,,16+,110,substances,https://occ-0-58-395.1.nflxso.net/dnm/api/v6/X194eJsgWBDE2aQbaNdmCXGUP-Y/AAAABdaXVOC49vVizC0B2_JFj0wtmgbQEAE8mjSLhQGvpIbqaz6LFUj43sQzt1eeSOQccrcTK_V6MNfRsU_lSdnMW8bl8wultjYNYQ0.webp?r=dba,Movie,,,,2023-03-15
70206672,The Hunger Games,,2012,False,,,16+,110,,https://occ-0-58-395.1.nflxso.net/dnm/api/v6/X194eJsgWBDE2aQbaNdmCXGUP-Y/AAAABWLdv_7XNI1O4HXrP0TSV8u1dZZCa0bwZkApza8hPKTnV0BpAwRe2w1d2RXRYCC-JH7wbHrvuQIdNPEGi1ep6efDlf9jIqkK99I.webp?r=4e0,Movie,,,,2023-03-15
70285581,Outlander,,2022,True,75.0,6.0,18+,1000,"violence, sex, nudity, language, substances, sexual violence, suicide",https://occ-0-58-395.1.nflxso.net/dnm/api/v6/X194eJsgWBDE2aQbaNdmCXGUP-Y/AAAABVsrQkyeOuO7XneVJ2IllEEym4XjOM-Mh-6YsBXDAAalqVMquNfBEsoZBg6liunCsKatthhLmCkvK9y0mDODxXgchki4rN915WmcpCJKTdRWlrSDn2bME6lIifqg7ix-qYd4.jpg?r=304,TV Series,,,,
70304256,Fate/Zero,,2012,False,25.0,2.0,16+,110,,https://occ-0-58-395.1.nflxso.net/dnm/api/v6/X194eJsgWBDE2aQbaNdmCXGUP-Y/AAAABVPcrZ2zrAfBXj0SkkVXzXOkDc7RLjYHNcqijFxfeC9R52_enw2rl3W3Bn6j1vvrySxBZxtvoVMEwC6C5ORVBkc7NF7mJIorfMQ.webp?r=7a2,TV Series,,,,2023-03-15
80024057,How to Get Away With Murder,,2020,False,90.0,6.0,16+,110,"sex, substances, suicide",https://occ-0-58-395.1.nflxso.net/dnm/api/v6/X194eJsgWBDE2aQbaNdmCXGUP-Y/AAAABalnG3fdWclcMw_ARoCdAADlrSADPs1aDH0tP_IYNVz8h6FZr8-V0bVMWLAg_tWBd3_-F78WuDw0LLSAugV4p21NjRlp-AtR9LM.webp?r=772,TV Series,,,,2023-03-15
80040330,Fate/stay night: Unlimited Blade Works,,2015,False,26.0,2.0,16+,110,,https://occ-0-58-395.1.nflxso.net/dnm/api/v6/X194eJsgWBDE2aQbaNdmCXGUP-Y/AAAABYbHb2-1tYhjeHFM6-VtAl4XXCaQtamQfR2JJsJjr2uSnJXwZAL15RdasCSCyrniGXYZMcWZWAFoYKF3H-Wawb0YxOpRQH4Xfyo.webp?r=0fe,TV Series,,,,2023-03-15
80064516,The Revenant,,2015,False,,,18+,1000,"violence, language, sexual violence",https://occ-0-58-395.1.nflxso.net/dnm/api/v6/X194eJsgWBDE2aQbaNdmCXGUP-Y/AAAABXdpoVyV3G23w-saxpP8mzSAIri137w9P5GaAVaoIG5umnLZSpGAfsOnwg7dNzMxcS9BQmbdkuEKKPuJBSNcC602-ELUoDYDBAg.webp?r=efe,Movie,,,,2023-03-15
80117799,Arrival,7.9,2016,False,,,13+,80,,https://occ-0-58-395.1.nflxso.net/dnm/api/v6/X194eJsgWBDE2aQbaNdmCXGUP-Y/AAAABfk60l0FzzysEWHYJN2hr2kgQOPwMfg-fLVDSCg7d2rzDFunF-WiUK_okcIBr0-cxzvKon36iMMO6XGDIu5njYF2kRv83EshxoA.webp?r=1aa,Movie,,2023-03-31,"Drama,Mystery,Sci-Fi",2023-03-15
80133311,Riverdale,,2021,True,114.0,6.0,18+,1000,"sex, substances, suicide, self-harm",https://occ-0-58-395.1.nflxso.net/dnm/api/v6/X194eJsgWBDE2aQbaNdmCXGUP-Y/AAAABdRMF6vPKq8B3spUknfdA-6TSmRuoES-9Myv4XAtoSZZp_bXgSv3jlToTQgRfGTaMxpe2kB94PJcTYdIYg4ZOFLfjAUyxgpCAZ6sQZkXa-KmZJkRWCdHEXfMy8D6_RG4FoqmRBpevlezuS0cNbMsPPcUfLA52QVxE_w48w.jpg?r=c17,TV Series,,,,
80146743,Berserk,,2016,False,24.0,2.0,18+,1000,"violence, sex, nudity, sexual violence",https://occ-0-58-395.1.nflxso.net/dnm/api/v6/X194eJsgWBDE2aQbaNdmCXGUP-Y/AAAABX4AGj55bMPale9WP9J5iFWYHZOq04fn34swcMRdzu9wjlbBIGGWf9XEcipWo0MiuMvMC1DDlD_gURB7m2nJBmoqZmMpB_Ky7zY.webp?r=773,TV Series,,,,2023-03-15
80174608,"Love, Death & Robots",,2022,True,35.0,3.0,18+,1000,"violence, sex, nudity, language",https://occ-0-58-395.1.nflxso.net/dnm/api/v6/X194eJsgWBDE2aQbaNdmCXGUP-Y/AAAABfBMFt5bC2RCX_9P6cOTeP0Pi9M0H8Jv6rYMWOXhM_cyyKHF1poEv5GzwL9IxFWZ5ALYHGuFw_bh53z-ACp8LypdP0OFlhyNchrUs0z5iO3TCWz8LYJ5e2mmtjcZ1RTv4qvt.jpg?r=737,TV Series,,,,
80180849,Fate/Apocrypha,,2017,True,25.0,2.0,18+,1000,violence,https://occ-0-58-395.1.nflxso.net/dnm/api/v6/X194eJsgWBDE2aQbaNdmCXGUP-Y/AAAABbcQ8tWLV0RClHamr0a3qfDMDJoMflGM0OpWtyQCR5XQ8D_pi_MKMM6uHIS1tyCbOz7Rvb3bdDfIc5HqJnv9PSDYHclIuF78x--gtknmNgmNcK0m2edj5G47MZ8XPKxTVspp.jpg?r=d29,TV Series,,,,
80185760,Blade Runner 2049,,2017,False,,,18+,1000,"violence, sex",https://occ-0-58-395.1.nflxso.net/dnm/api/v6/X194eJsgWBDE2aQbaNdmCXGUP-Y/AAAABRR7zMifYkzfa3QAbotmf0LtvZqTpZ11ff0BHXOkejrSUhVbZgcnsw_4kKQ8jGic2MGhSw8MYT2wL10XtyW87G5XYd4W_tLB8BM.webp?r=075,Movie,,,,2023-03-15
80214236,Over the Moon,,2020,True,,,7+,41,,https://occ-0-58-395.1.nflxso.net/dnm/api/v6/X194eJsgWBDE2aQbaNdmCXGUP-Y/AAAABap9ZSzzjn5Sog97Y131gNWxKcWvo3mXijAezrAzb-XXJ3FiFjK7uD1mBqIkFTFI_FzifeKB6OmRZ6Uop4_RDntcfQgylf9q2DlGGW15A7QKrpKDbb4mV9DQrkX-9s2HnuT1.jpg?r=246,Movie,,,,
80241239,Locke & Key,,2021,True,20.0,2.0,18+,1000,"violence, sex, substances",https://occ-0-58-395.1.nflxso.net/dnm/api/v6/X194eJsgWBDE2aQbaNdmCXGUP-Y/AAAABYET_j88ZQhzT0vFFO80P6VvBW0e2CZaMbLxHf_78GmGnkkUQZ443VHWLcbpnRG4I-rcau8OIrdskQZXt15Bd0cWd-nQbaJYreJSU1--wR6rRLBEuJXwjQCMB_v4IARqcl9I.jpg?r=298,TV Series,,,,
80242724,Warrior Nun,,2020,True,10.0,1.0,18+,1000,"violence, language, substances",https://occ-0-58-395.1.nflxso.net/dnm/api/v6/X194eJsgWBDE2aQbaNdmCXGUP-Y/AAAABX9TPKESNCzgCGYuQASfRBRGpl3b5aOwS7-Z64xkla25f4mzRwplL678oNnDUnC1kRSXUw3Yrhz9G5in7KCDkIdgOYVteRqXyGXy0ZP5YrZj1Kxr7ANWr4fuOVr6fuSEDvSk.jpg?r=aec,TV Series,,,,
80244781,I Am Not Okay With This,,2020,True,7.0,1.0,16+,110,"violence, language",https://occ-0-58-395.1.nflxso.net/dnm/api/v6/X194eJsgWBDE2aQbaNdmCXGUP-Y/AAAABco0MKms3hRMOek4iHAtWeUHBYeAC1moJVW926oi_tpyxk1MCNRlehjHxxEjz_q0EGDZh0y1ZJRPIJ9zBwqol6bxDDimKjW8nR5s6IRn5uam9yQYbhWHN6qwDRH6cnIoU5kL.jpg?r=6b6,TV Series,,,,
80994082,Lupin,,2021,True,10.0,2.0,16+,110,suicide,https://occ-0-58-395.1.nflxso.net/dnm/api/v6/X194eJsgWBDE2aQbaNdmCXGUP-Y/AAAABU9BNy8XDyIdt5mxLAnfPXfRVJfo2A4fVjhK5VB7Oc15lNJkMrQt8TCQD_FpT4gPIDDwxzG_z86ipajjtDTNbaIWSgjbDT93Ywr_1-F9VtRzktKpYE-VJIFohrQ-iTtRwVV6.jpg?r=7a6,TV Series,,,,
81018682,The Sea Beast,,2022,True,,,7+,41,,https://occ-0-58-395.1.nflxso.net/dnm/api/v6/X194eJsgWBDE2aQbaNdmCXGUP-Y/AAAABUo5OYD2lih39bsHpptGyjvoRHvfyi0mhU1MmaSnWAacG4FAbomWRYEE-ETbfJaMZp0TDFFnRrXTLKO_GYcmEl5ojVFTGKTZaCkSbWoY8X6lNoEgU6lC5e7zwAV2vynjDR1IO1r2uohWphivv5uMh_6LDh5aDV3Z7S7cXZFdrHEuPgC28ih70b4fgvEcD1k.jpg?r=b61,Movie,,,,
81095101,Vagabond,,2019,True,16.0,1.0,16+,110,"language, substances",https://occ-0-58-395.1.nflxso.net/dnm/api/v6/X194eJsgWBDE2aQbaNdmCXGUP-Y/AAAABRqfJogM239XZv_lJWIW4Ls9GZQzzlUGNHIWUIIwOVPro3TL1PJ0U5hQp-fU0jbvtBqBnvIfbf1IGdI4HLnh4K2-fF7a4868Av-N7AR17FL8PLyde2r_BKGjLwcDzxroKqJZ.jpg?r=a72,TV Series,,,,
81234353,Darwin’s Game,7.2,2020,False,12.0,1.0,18+,1000,"violence, nudity",https://occ-0-58-395.1.nflxso.net/dnm/api/v6/X194eJsgWBDE2aQbaNdmCXGUP-Y/AAAABREINeSiMwEsDV3h_I-4gjiMqEYcItNsrz2Grac8XZd5xwgUpDeCfCeLq4bFEVdnHxPPuEWiNTnReRkyImVB5u_dGnQfG5Y9asE.webp?r=aa5,TV Series,,2023-03-19,"Animation,Action,Drama,Mystery",2023-03-15
81281579,Record of Ragnarok,,2021,True,12.0,1.0,16+,110,"violence, language",https://occ-0-58-395.1.nflxso.net/dnm/api/v6/X194eJsgWBDE2aQbaNdmCXGUP-Y/AAAABZv91pMejDNPL_s8OQYYZdmPoxR0BxvJrR8jvD0pcpBV4cK5zONekTQzfiUC61PD5ASvQ0HjM0kle78SV9cne5Z16Oeb5JFt7QYS7n-x4TTH-EgYq45eycBU3hZuazIjCuvP.jpg?r=d6c,TV Series,,,,
81354432,Xico's Journey,,2021,True,,,7+,41,,https://occ-0-58-395.1.nflxso.net/dnm/api/v6/X194eJsgWBDE2aQbaNdmCXGUP-Y/AAAABQ89ffExC3l6pzTdZUXBY6yImfPNSseoTy3YqgpaMq1VDTeqctjYda5dr7u_3eGdq6eV-fdVGHF7sa0e2GxonhciNrBqrqY0skGlw4bCBcn7QKCFIhTo93X-bnF_cZoE2PWJ.jpg?r=0c0,Movie,,,,
81365087,Vincenzo,,2021,True,20.0,1.0,16+,110,"violence, substances",https://occ-0-58-395.1.nflxso.net/dnm/api/v6/X194eJsgWBDE2aQbaNdmCXGUP-Y/AAAABQSD3vQ1rbImRu3uM1AlR8sLVGd2qOQqRJ3LeyHI-x_4VJ05yS2Q4kl1x3ej4hnx_L6qMjl-Ov7GDxHLi7cQobg0WP2-l6P-iys6LWqy37g3BoLc35SmXXCdRPhaL9G40Ac-.jpg?r=c8b,TV Series,,,,
81487903,Riverdance: The Animated Adventure,,2022,True,,,7+,41,,https://occ-0-58-395.1.nflxso.net/dnm/api/v6/X194eJsgWBDE2aQbaNdmCXGUP-Y/AAAABbJDkiu9AGBB32O8lFQqmUqQ0B8s0q6BKYz2gUCFUg7nSNlzsej8Nzq47gszKEKhWoGlZMmVNHsPFU8BfjDNHUhnHuAQ2ExHefD8uOAj1wjPM6qKgFJu_3jkjf49hvBwLvLo.jpg?r=489,Movie,,,,
81499847,Uncle from Another World,,2022,True,1.0,1.0,18+,1000,nudity,https://occ-0-58-395.1.nflxso.net/dnm/api/v6/X194eJsgWBDE2aQbaNdmCXGUP-Y/AAAABW4po1AFOV0_qnGI64Tyz3YMV4s4dgIqE5XVRhWx1_tYMcEYxFsE-9HgJ8LWSwWC0_OnRRfpvn2Ojy8x9Fh1FNfuTQU_dH9RMglUArG_qDl8YDSa1aD6Wr6DM12zXQuXcdTj5TFi-jAC_KqIIk7z8MBj501kAwW2Xs9yhQ.jpg?r=283,TV Series,,,,
70140450,The IT Crowd,,2013,False,25.0,5.0,16+,110,sex,https://occ-0-58-395.1.nflxso.net/dnm/api/v6/X194eJsgWBDE2aQbaNdmCXGUP-Y/AAAABVmYCmfK7d7eGbXcKZrAoBLctzWqA0t-OxpclGvVO821tTGGnmGZqO36gvIP6LIlLMo8VvAN58H7TAJ2K6-gh6Zv7xxAPFTgt_c.webp?r=fe3,TV Series,,,,2023-03-15
70143830,The Big Bang Theory,,2018,False,279.0,12.0,16+,110,,https://occ-0-58-395.1.nflxso.net/dnm/api/v6/X194eJsgWBDE2aQbaNdmCXGUP-Y/AAAABSdherUf0WXD1Uy7V1d-5k-4nPZd7AlIvbNbZZDjyZI6AbqUQ-Vv46r11KHREck9Di3iK2D5A7vBLhBUkVJK3Yk9W3gjBgfEEe0.webp?r=9d9,TV Series,,,,2023-03-15
70143836,Breaking Bad,,2013,False,62.0,5.0,18+,1000,"violence, sex, language, substances",https://occ-0-58-395.1.nflxso.net/dnm/api/v6/X194eJsgWBDE2aQbaNdmCXGUP-Y/AAAABQ2eejwOmFWqyOd0caBviCBDM1tWDBRunzwQDiD-3eeBNp7Wy-dCxxPsm5zxpuSRyh5E0gZAejeJp20KYnrJZefTBkyGu9etx2k.webp?r=01d,TV Series,,,,2023-03-15
70153373,Seinfeld,,1997,False,171.0,9.0,13+,80,,https://occ-0-58-395.1.nflxso.net/dnm/api/v6/X194eJsgWBDE2aQbaNdmCXGUP-Y/AAAABXBZdwgf5Lj-3lrrpfjfQFED72rHRMwYMeCk-MO4w5H7JwLYEyPkft-2PHvWjoLgAiDotyNdbgc1jMN89uiwDkKA24_2KztW1Y8.webp?r=f59,TV Series,,,,2023-03-15
70153404,Friends,,2003,False,234.0,10.0,13+,80,,https://occ-0-58-395.1.nflxso.net/dnm/api/v6/X194eJsgWBDE2aQbaNdmCXGUP-Y/AAAABUlSLDw55h_Y6_kGeiu6LLwreqQUW87_0q7DlPy0-6v1yC6s-hxP7RdRriyoLvq-J6M6Ekr1NG0RdC24L2GXtRB0b2RMBjZUT4U.webp?r=452,TV Series,,,,2023-03-15
70171942,Archer,,2021,False,126.0,12.0,18+,1000,"violence, sex, nudity, language, substances",https://occ-0-58-395.1.nflxso.net/dnm/api/v6/X194eJsgWBDE2aQbaNdmCXGUP-Y/AAAABYd1IR9TbDeLT6huaivpwByiZKA4KxdA1M7XmndVT6uRsYZCqxIy0EtbWd0ReBP_IWh4gHeuqSafjY548tPbR_2rZD2XAMRbAXU.webp?r=ea0,TV Series,,,,2023-03-15
70281562,Brooklyn Nine-Nine,,2020,False,143.0,7.0,16+,110,substances,https://occ-0-58-395.1.nflxso.net/dnm/api/v6/X194eJsgWBDE2aQbaNdmCXGUP-Y/AAAABQhdhnn9i_g1zhGTlJkjaGOYyhM6J5_yQ6dwe7Ox05jlZh8pu-t9c9pEE8aguaidN2VppE-M205GaSgMGHlZTx8cx2nXpEmxT7s.webp?r=b15,TV Series,,,,2023-03-15
80014749,Rick and Morty,,2019,False,41.0,4.0,18+,1000,"violence, sex, language, substances",https://occ-0-58-395.1.nflxso.net/dnm/api/v6/X194eJsgWBDE2aQbaNdmCXGUP-Y/AAAABeR8i524djv1XfNPL8Y_y2pyO5mcPkfZIGrY2HG04pXGAKLKseQK351cTlMoA0xApr_rRl1kzGXlAdLFtnpbox7hq2Ykcg1vwLs.webp?r=d4d,TV Series,,,,2023-03-15
80036165,Schitt's Creek,,2020,False,80.0,6.0,13+,80,,https://occ-0-58-395.1.nflxso.net/dnm/api/v6/X194eJsgWBDE2aQbaNdmCXGUP-Y/AAAABd0RBaKomv3h9ybcvutJJaXvFV7TpJfQrd2sKBSMJF6CaGR2bgWNN79SiFpJLMMFltdFu7OrOEAMPN6IaU25iseamD1p_88cDG8.webp?r=a1d,TV Series,,,,2023-03-15
80158516,Great News,,2017,False,23.0,2.0,13+,80,,https://occ-0-58-395.1.nflxso.net/dnm/api/v6/X194eJsgWBDE2aQbaNdmCXGUP-Y/AAAABRc5MbSIltXOkI4pFpHfRAlMO0sbt5HdMLxkGx2HB9PgdcQLtjd73UFSGee3JcDuBB_82Ob7hlNyj8xNnPRL3rYG7RDes49aK-E.webp?r=4cf,TV Series,,,,2023-03-15
80199128,Kim's Convenience,,2021,False,65.0,5.0,13+,80,,https://occ-0-58-395.1.nflxso.net/dnm/api/v6/X194eJsgWBDE2aQbaNdmCXGUP-Y/AAAABf7FJKpZ9vAJTErINP9Z8Lu_CdhFM_HIZU0smaJS03vaH1GKixVVoZa78DxRHpwCTuzLS6uJaiEoEqls22oV8jyHUXWvXmvoakc.webp?r=e50,TV Series,,,,2023-03-15
80229847,How to Change Your Mind,,2022,True,4.0,1.0,18+,1000,substances,https://occ-0-58-395.1.nflxso.net/dnm/api/v6/X194eJsgWBDE2aQbaNdmCXGUP-Y/AAAABTuXv2shkrv7PMTsdBz23d7VNpapfxDvKq_SfzETwW27k6pz6tJ7sZ08mor_V-rfnKbE8zxGY0x8abz0jVX1PcV9CP_mNYIb5oquPRnT-IlAzbws8HUihmAHyUGm63MZ87Gq.jpg?r=f1f,TV Series,,,,
80996532,Resident Evil,,2022,True,8.0,1.0,18+,1000,"violence, language",https://occ-0-58-395.1.nflxso.net/dnm/api/v6/X194eJsgWBDE2aQbaNdmCXGUP-Y/AAAABfl1rIeeGxj8154BOZYQXGyhwDN9HDglKC4IPQKt6a9RgjK2Wvly_uBgnyC7o1I1QdP65MmuiM9ek2qYEPkYoeSJUZosWy9jU-qfVa-brFy1UpvREYGMCzV-CXvDJ_TpA11O-D9gC7_-g9GTK2uBGeffncZguf-0LWXGjjc0rq0Nj3nFIGJRYGcNFUJ8vH4.jpg?r=342,TV Series,,,,
81227574,Kung Fu Panda: The Dragon Knight,,2022,True,11.0,1.0,7+,41,,https://occ-0-58-395.1.nflxso.net/dnm/api/v6/X194eJsgWBDE2aQbaNdmCXGUP-Y/AAAABTnESNw2_4b02r_tA0_r0oefaJNaGj3n-6sRd1CZ_IPBD_JGKoAtg7qTpgCD8DerbpDGmp4_-Q3T14s17Qap0mxYOr9tiDGIHeTJYnvFh-FoaXFzRnula3ntRTLxygmz0ibFZdQ3_9vjcfxkZJajU6QbRq4D-7FSDAgvjm_IjXbmEyy0mhpnUu8B8OH7HH4.jpg?r=453,TV Series,,,,
81517188,Alchemy of Souls,,2022,True,10.0,1.0,16+,110,,https://occ-0-58-395.1.nflxso.net/dnm/api/v6/X194eJsgWBDE2aQbaNdmCXGUP-Y/AAAABZrUiRDXqV_Ro0lrzRkwmC24MaHcTqSbv3Cb8au6iiU8JMxB6GBh_7eTg-LGV4klOc2qsaRfa_u6oZmZR10Y6OYTRTIMk0rzJcm-u6Ytawi1ArL6cAZkuzH3tTh9dfCzhCZVxU6A0o46hkDbBwGwgseLhNsoE0CPXTS660CYGmaSiwK9g5ixgYSYOcEyoB5KBBTOgMzTarrB3eUZ5XemS5WJFOtP3eRc.jpg?r=156,TV Series,,,,
81587524,Ghost Doctor,,2022,False,16.0,1.0,16+,110,,https://occ-0-58-395.1.nflxso.net/dnm/api/v6/X194eJsgWBDE2aQbaNdmCXGUP-Y/AAAABXsjikmJkd-oSgQ4kSrKS_XeSyv6F9RIWpQshOSUHk1Nn9Qvb0qch7xZklPnSEn4_iX4wbh3Bn6_rDk2Xd_ldX7EtRVUtwPKVah7XSNcq_rEHStGLBTo4ubluuRmV1M3R46qHWlCyGhf_EttUA9hXBhEuMxTU8T3Kb8.webp?r=47f,TV Series,,,,2023-03-15
81605075,Who Rules the World,,2022,False,40.0,1.0,13+,80,,https://occ-0-58-395.1.nflxso.net/dnm/api/v6/X194eJsgWBDE2aQbaNdmCXGUP-Y/AAAABS1SzqTP8fA3mJp-nBx13UBl5ePS1rF_c5FnNVilS0T2FZphc3hokZ6UyXXOS_oRoqVy5MrusyAMGUkdEj4Ss1bAsPad6YDIjIvUpiX7hxBn-l0EtcswG3oZRfmG2xQNm2mhfUJEmusxCL3oSB_CUi-6lBDz4qh-__E.webp?r=036,TV Series,,,,2023-03-15
374329,"Chinese Odyssey (Part I), A",,1995,False,,,13+,80,,https://occ-0-58-395.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABazYCbM_CehAWubc7Wm9sFEyRlO2A8pZCmx7q1DGx5EUMP8xq-xBaLu7dSgs2fuV6axg4kIyT8gXC9ukK5LJbeihZ-Uu2KQIgf0.webp?r=429,Movie,,,,2023-03-15
548474,God of Gamblers,,1989,False,,,13+,80,,https://occ-0-58-395.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABZKJ3iPG_sL1RamyPQcMa72rioJsEtua7gU9u6TxLETO4j1N6-mZhLNmxcyImUdt5wvIGU0CgTyfsDGeqwMk6eR5yJXPx54lTOE.webp?r=764,Movie,,,,2023-03-15
7774426,A Chinese Odyssey Part Two: Cinderella,,1995,False,,,16+,110,suicide,https://occ-0-58-395.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABVs7Ju-pJx0KP7IFCMmF-4E7vy0TsVPSnwWgIJ0IxX_AM3RCXeFHo5sSVXZGaRNiWGjbP6QLYOkXHLQBkCCEZ54mV0l2n63R_6c.webp?r=512,Movie,,,,2023-03-15
17077010,Snow White: A Tale of Terror,,1997,False,,,16+,110,,https://occ-0-58-395.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABcB7Aw-21iEgYQCSAQbSxeGJRNXmDa6Mo0VunChOtxSyNkXrd7_znf5PZG6ZnHCvbwG3x6_eboj_kFrX65pTYyr2YlikPwkGFW4.webp?r=d2c,Movie,,,,2023-03-15
